Species,EPU,sex,YEAR,MeanCond,nCond,n
Silver Hake,MAB,F,2005,102.19540865839633,85,26
Silver Hake,MAB,F,2006,93.90806984994563,124,26
Silver Hake,MAB,F,2007,96.11140068127673,104,26
Silver Hake,MAB,F,2008,94.65436265668586,135,26
Silver Hake,MAB,F,2009,99.63661296831103,110,26
Silver Hake,MAB,F,2010,99.03188642031218,133,26
Silver Hake,MAB,F,2011,100.99808322121929,128,26
Silver Hake,MAB,F,2012,95.97398726285049,123,26
Silver Hake,MAB,F,2013,102.23274496308015,141,26
Silver Hake,MAB,F,2014,97.07719094814159,106,26
Silver Hake,MAB,F,2015,103.91532575754809,51,26
Silver Hake,MAB,F,2016,100.88635606147915,76,26
Silver Hake,MAB,F,2018,103.30602287836459,65,26
Silver Hake,MAB,M,1992,103.16822731778271,116,26
Silver Hake,MAB,M,1993,94.65373984012919,140,26
Silver Hake,MAB,M,1994,97.14725715688424,88,26
Silver Hake,MAB,M,1995,100.3938349037714,70,26
Silver Hake,MAB,M,1996,99.01571719239345,48,26
Silver Hake,MAB,M,1997,95.96050265953518,58,26
Silver Hake,MAB,M,1998,97.53577801750363,66,26
Silver Hake,MAB,M,1999,93.47113401043939,40,26
Silver Hake,MAB,M,2000,103.06347905487269,33,26
Silver Hake,MAB,M,2001,97.44550896033168,62,26
Silver Hake,MAB,M,2002,101.19016273313284,38,26
Silver Hake,MAB,M,2003,99.75945620741722,94,26
Silver Hake,MAB,M,2004,93.62686199647577,77,26
Silver Hake,MAB,M,2005,103.03498415159828,63,26
Silver Hake,MAB,M,2006,91.72803607839896,93,26
Silver Hake,MAB,M,2007,99.44723215891482,72,26
Silver Hake,MAB,M,2008,94.06685815092504,75,26
Silver Hake,MAB,M,2009,102.01011864212809,68,26
Silver Hake,MAB,M,2010,102.21684606691542,51,26
Silver Hake,MAB,M,2011,101.3619157125725,73,26
Silver Hake,MAB,M,2012,96.90726889315707,55,26
Silver Hake,MAB,M,2013,103.68165494887582,52,26
Silver Hake,MAB,M,2014,102.8033191673175,55,26
Silver Hake,MAB,M,2015,103.0135558769432,32,26
Silver Hake,MAB,M,2016,103.1347834569099,32,26
Silver Hake,MAB,M,2018,108.68698922435173,29,26
Silver Hake,SS,F,1992,93.27319143723956,136,27
Silver Hake,SS,F,1993,94.20209612915436,161,27
Silver Hake,SS,F,1994,98.98077547269372,108,27
Silver Hake,SS,F,1995,97.91143306814895,80,27
Silver Hake,SS,F,1996,101.58958574307557,67,27
Silver Hake,SS,F,1997,98.67753226608876,25,27
Silver Hake,SS,F,1998,98.24877846556647,92,27
Silver Hake,SS,F,1999,98.66287783687093,76,27
Silver Hake,SS,F,2000,92.96261464539194,136,27
Silver Hake,SS,F,2001,92.23143872901828,87,27
Silver Hake,SS,F,2002,97.38581437215898,126,27
Silver Hake,SS,F,2003,94.81595610757776,163,27
Silver Hake,SS,F,2004,94.56524228258596,71,27
Silver Hake,SS,F,2005,95.9885332484642,40,27
Silver Hake,SS,F,2006,99.2639593090292,50,27
Silver Hake,SS,F,2007,95.82273741160284,112,27
Silver Hake,SS,F,2008,95.56250162810451,83,27
Silver Hake,SS,F,2009,99.45652438391768,63,27
Silver Hake,SS,F,2010,98.12481508316964,45,27
Silver Hake,SS,F,2011,104.27878206462553,36,27
Silver Hake,SS,F,2012,101.09006618894632,112,27
Silver Hake,SS,F,2013,102.50589086307471,158,27
Silver Hake,SS,F,2014,97.83788886169233,85,27
Silver Hake,SS,F,2015,103.61583909603517,282,27
Silver Hake,SS,F,2016,99.84316885352052,88,27
Silver Hake,SS,F,2017,97.38023496737114,33,27
Silver Hake,SS,F,2018,95.43908999040407,12,27
Silver Hake,SS,M,1992,94.093277347087,95,27
Silver Hake,SS,M,1993,90.67404621927733,99,27
Silver Hake,SS,M,1994,98.69581389339191,54,27
Silver Hake,SS,M,1995,98.64423526333304,65,27
Silver Hake,SS,M,1996,102.23794490900833,40,27
Silver Hake,SS,M,1997,98.75229523199431,34,27
Silver Hake,SS,M,1998,96.69021024330864,51,27
Silver Hake,SS,M,1999,100.09939366559578,45,27
Silver Hake,SS,M,2000,93.53192562393083,55,27
Silver Hake,SS,M,2001,96.81044615385072,51,27
Silver Hake,SS,M,2002,98.03570400429798,84,27
Silver Hake,SS,M,2003,92.77298953405351,79,27
Silver Hake,SS,M,2004,94.50475039227898,62,27
Silver Hake,SS,M,2005,95.23670914949888,35,27
Silver Hake,SS,M,2006,100.90028212155968,29,27
Silver Hake,SS,M,2007,95.41446174644508,67,27
Silver Hake,SS,M,2008,93.88098601178393,48,27
Silver Hake,SS,M,2009,96.85791806309722,36,27
Silver Hake,SS,M,2010,93.49719138618065,31,27
Silver Hake,SS,M,2011,101.2116215059325,16,27
Silver Hake,SS,M,2012,99.98924007385028,30,27
Silver Hake,SS,M,2013,98.14459821025231,33,27
Silver Hake,SS,M,2014,98.29913734743192,24,27
Silver Hake,SS,M,2015,100.63183277928138,40,27
Silver Hake,SS,M,2016,98.54154259295142,21,27
Silver Hake,SS,M,2017,97.92339940546972,13,27
Silver Hake,SS,M,2018,93.84294520941302,9,27
Smooth Dogfish,GB,M,1992,98.28529380498989,8,25
Smooth Dogfish,GB,M,1993,102.58274261927798,10,25
Smooth Dogfish,GB,M,1994,101.07043655447508,8,25
Smooth Dogfish,GB,M,1995,101.28877494406176,26,25
Smooth Dogfish,GB,M,1996,106.14810214846202,3,25
Smooth Dogfish,GB,M,1997,108.88995120936212,5,25
Smooth Dogfish,GB,M,1998,102.0634572619547,18,25
Smooth Dogfish,GB,M,1999,102.075493073786,3,25
Smooth Dogfish,GB,M,2000,99.8773151550409,9,25
Smooth Dogfish,GB,M,2001,99.14991158576626,4,25
Smooth Dogfish,GB,M,2002,101.04507342189007,11,25
Smooth Dogfish,GB,M,2003,101.38240852116422,12,25
Smooth Dogfish,GB,M,2004,99.24712847493343,22,25
Smooth Dogfish,GB,M,2005,101.82386989912989,17,25
Smooth Dogfish,GB,M,2006,102.9019998302492,8,25
Smooth Dogfish,GB,M,2007,98.25478386547447,16,25
Smooth Dogfish,GB,M,2008,104.22436914850891,8,25
Smooth Dogfish,GB,M,2009,101.85755387386592,3,25
Smooth Dogfish,GB,M,2010,104.93216978812605,3,25
Smooth Dogfish,GB,M,2011,102.67522726741961,12,25
Smooth Dogfish,GB,M,2012,105.24670075125238,4,25
Smooth Dogfish,GB,M,2014,103.22316626417103,10,25
Smooth Dogfish,GB,M,2015,98.51840434256427,16,25
Smooth Dogfish,GB,M,2016,100.21132594897152,20,25
Smooth Dogfish,GB,M,2018,105.45140306670899,11,25
Smooth Dogfish,MAB,F,1992,101.01621181140412,62,26
Smooth Dogfish,MAB,F,1993,97.57662708786354,58,26
Smooth Dogfish,MAB,F,1994,101.7225518674042,59,26
Smooth Dogfish,MAB,F,1995,103.93962567373188,48,26
Smooth Dogfish,MAB,F,1996,101.34206304900161,86,26
Smooth Dogfish,MAB,F,1997,97.59357370840156,109,26
Smooth Dogfish,MAB,F,1998,99.00979303498777,215,26
Smooth Dogfish,MAB,F,1999,100.30284564327364,169,26
Smooth Dogfish,MAB,F,2000,101.1902912365062,71,26
Smooth Dogfish,MAB,F,2001,97.83413474016615,81,26
Smooth Dogfish,MAB,F,2002,97.60128162563947,96,26
Smooth Dogfish,MAB,F,2003,97.69423013712704,126,26
Smooth Dogfish,MAB,F,2004,99.44263242098205,80,26
Smooth Dogfish,MAB,F,2005,97.84829968792106,97,26
Smooth Dogfish,MAB,F,2006,97.73538789628344,90,26
Smooth Dogfish,MAB,F,2007,97.54252364825167,59,26
Smooth Dogfish,MAB,F,2008,100.77679955904499,49,26
Smooth Dogfish,MAB,F,2009,99.22966189571069,62,26
Smooth Dogfish,MAB,F,2010,99.65375364905796,37,26
Smooth Dogfish,MAB,F,2011,100.72037987549952,39,26
Smooth Dogfish,MAB,F,2012,100.93019166751851,28,26
Smooth Dogfish,MAB,F,2013,99.36067411776187,31,26
Smooth Dogfish,MAB,F,2014,98.89590719724185,30,26
Smooth Dogfish,MAB,F,2015,99.08349090630435,35,26
Smooth Dogfish,MAB,F,2016,96.78877767704407,16,26
Smooth Dogfish,MAB,F,2018,98.47312943436587,29,26
Smooth Dogfish,MAB,M,1992,99.86689527041122,74,26
Smooth Dogfish,MAB,M,1993,99.85186270051994,63,26
Smooth Dogfish,MAB,M,1994,102.29163015009644,67,26
Smooth Dogfish,MAB,M,1995,102.85405474488549,45,26
Smooth Dogfish,MAB,M,1996,98.7957733063523,116,26
Smooth Dogfish,MAB,M,1997,97.12887276916425,111,26
Smooth Dogfish,MAB,M,1998,98.66999505377534,204,26
Smooth Dogfish,MAB,M,1999,101.23369587216091,176,26
Smooth Dogfish,MAB,M,2000,100.2749750756588,67,26
Smooth Dogfish,MAB,M,2001,96.52943684362066,91,26
Smooth Dogfish,MAB,M,2002,97.46096982127185,100,26
Smooth Dogfish,MAB,M,2003,98.68618527288325,123,26
Smooth Dogfish,MAB,M,2004,99.35765718097907,63,26
Smooth Dogfish,MAB,M,2005,97.8927795592144,83,26
Smooth Dogfish,MAB,M,2006,97.83516064090212,77,26
Smooth Dogfish,MAB,M,2007,99.783508736269,56,26
Smooth Dogfish,MAB,M,2008,98.13145764591304,42,26
Smooth Dogfish,MAB,M,2009,100.84510411600687,42,26
Smooth Dogfish,MAB,M,2010,97.80697077093086,43,26
Smooth Dogfish,MAB,M,2011,101.04507844005502,43,26
Smooth Dogfish,MAB,M,2012,95.6542313133413,32,26
Smooth Dogfish,MAB,M,2013,97.89330821664886,37,26
Smooth Dogfish,MAB,M,2014,96.70082187089417,31,26
Smooth Dogfish,MAB,M,2015,96.6938069979639,22,26
Smooth Dogfish,MAB,M,2016,97.58142385823913,13,26
Smooth Dogfish,MAB,M,2018,97.57308436563953,33,26
Spiny Dogfish,GB,F,1992,98.81949559560313,253,27
Spiny Dogfish,GB,F,1993,98.72907457595952,120,27
Spiny Dogfish,GB,F,1994,101.34028478654265,141,27
Spiny Dogfish,GB,F,1995,99.73664245542969,178,27
Spiny Dogfish,GB,F,1996,99.97291250069779,265,27
Spiny Dogfish,GB,F,1997,100.88647503325907,279,27
Spiny Dogfish,GB,F,1998,98.10843857252105,363,27
Spiny Dogfish,GB,F,1999,99.88679948071068,287,27
Spiny Dogfish,GB,F,2000,98.9835929537808,167,27
Spiny Dogfish,GB,F,2001,98.59012539012146,537,27
Spiny Dogfish,GB,F,2002,100.19334212742007,198,27
Spiny Dogfish,GB,F,2003,99.44295930971938,87,27
Spiny Dogfish,GB,F,2004,100.40820739108173,85,27
Spiny Dogfish,GB,F,2005,98.97121421057285,143,27
Spiny Dogfish,GB,F,2006,101.14051653556417,203,27
Spiny Dogfish,GB,F,2007,100.95775520601065,202,27
Spiny Dogfish,GB,F,2008,101.27432059943695,196,27
Spiny Dogfish,GB,F,2009,98.69392496463138,109,27
Spiny Dogfish,GB,F,2010,102.65531391610332,36,27
Spiny Dogfish,GB,F,2011,99.32613726302567,188,27
Spiny Dogfish,GB,F,2012,100.32073639753385,93,27
Spiny Dogfish,GB,F,2013,100.60727491077503,92,27
Spiny Dogfish,GB,F,2014,101.47692949378552,109,27
Spiny Dogfish,GB,F,2015,101.59859841026997,75,27
Spiny Dogfish,GB,F,2016,102.58574256887334,33,27
Spiny Dogfish,GB,F,2017,104.83297621906344,44,27
Spiny Dogfish,GB,F,2018,100.31886467981151,63,27
Spiny Dogfish,GB,M,1992,101.93410538772659,185,27
Spiny Dogfish,GB,M,1993,102.96939759252611,105,27
Spiny Dogfish,GB,M,1994,104.61733036204328,100,27
Spiny Dogfish,GB,M,1995,100.84728101472683,114,27
Spiny Dogfish,GB,M,1996,102.7225035620689,204,27
Spiny Dogfish,GB,M,1997,101.86392003620766,278,27
Spiny Dogfish,GB,M,1998,101.71496643308156,275,27
Spiny Dogfish,GB,M,1999,102.49663865502437,101,27
Spiny Dogfish,GB,M,2000,103.9042916909742,86,27
Spiny Dogfish,GB,M,2001,102.32190075086352,61,27
Spiny Dogfish,GB,M,2002,102.37221656398506,48,27
Spiny Dogfish,GB,M,2003,102.8800134733538,36,27
Spiny Dogfish,GB,M,2004,102.51867186710388,85,27
Spiny Dogfish,GB,M,2005,102.67034394089781,94,27
Spiny Dogfish,GB,M,2006,103.67981892665696,138,27
Spiny Dogfish,GB,M,2007,103.58460188338401,349,27
Spiny Dogfish,GB,M,2008,102.7781175235381,143,27
Spiny Dogfish,GB,M,2009,102.39570813732217,99,27
Spiny Dogfish,GB,M,2010,98.55911810706361,51,27
Spiny Dogfish,GB,M,2011,101.56283921528285,81,27
Spiny Dogfish,GB,M,2012,102.66955076323171,99,27
Spiny Dogfish,GB,M,2013,103.05042662798319,77,27
Spiny Dogfish,GB,M,2014,103.30279938157963,78,27
Spiny Dogfish,GB,M,2015,106.26017146635834,24,27
Spiny Dogfish,GB,M,2016,102.89903786756055,51,27
Spiny Dogfish,GB,M,2017,102.61766526208694,60,27
Spiny Dogfish,GB,M,2018,101.85608189568583,25,27
Spiny Dogfish,GOM,F,1992,103.72248267754594,56,27
Spiny Dogfish,GOM,F,1993,102.33422921252193,83,27
Spiny Dogfish,GOM,F,1994,101.25948104870623,128,27
Spiny Dogfish,GOM,F,1995,102.15414647208576,191,27
Spiny Dogfish,GOM,F,1996,102.3174771091841,119,27
Spiny Dogfish,GOM,F,1997,100.1517554861941,160,27
Spiny Dogfish,GOM,F,1998,100.24682617894442,270,27
Spiny Dogfish,GOM,F,1999,101.37065228850221,321,27
Spiny Dogfish,GOM,F,2000,100.19631448850264,368,27
Spiny Dogfish,GOM,F,2001,99.6543217806353,389,27
Spiny Dogfish,GOM,F,2002,103.46804095171059,151,27
Spiny Dogfish,GOM,F,2003,100.01999933475877,257,27
Spiny Dogfish,GOM,F,2004,98.06552594982536,88,27
Spiny Dogfish,GOM,F,2005,97.7793236377229,88,27
Spiny Dogfish,GOM,F,2006,101.87978266845631,262,27
Spiny Dogfish,GOM,F,2007,101.72917044727984,125,27
Spiny Dogfish,GOM,F,2008,99.7804702437488,112,27
Spiny Dogfish,GOM,F,2009,101.13869638701362,45,27
Spiny Dogfish,GOM,F,2010,97.5445873731225,26,27
Spiny Dogfish,GOM,F,2011,101.18934543268799,143,27
Spiny Dogfish,GOM,F,2012,99.25185042155319,81,27
Spiny Dogfish,GOM,F,2013,100.61260227055585,43,27
Spiny Dogfish,GOM,F,2014,101.46313856289237,36,27
Spiny Dogfish,GOM,F,2015,101.97727404197364,33,27
Spiny Dogfish,GOM,F,2016,102.65701595688498,55,27
Spiny Dogfish,GOM,F,2017,101.60252057290997,20,27
Spiny Dogfish,GOM,F,2018,99.171192431118115,21,27
Spiny Dogfish,GOM,M,1992,101.53394651444972,66,27
Spiny Dogfish,GOM,M,1993,106.61926503667057,62,27
Spiny Dogfish,GOM,M,1994,106.25016069987805,102,27
Spiny Dogfish,GOM,M,1995,104.4503252916415,168,27
Spiny Dogfish,GOM,M,1996,105.05925000314672,108,27
Spiny Dogfish,GOM,M,1997,103.07923012680519,117,27
Spiny Dogfish,GOM,M,1998,103.15740603687074,180,27
Spiny Dogfish,GOM,M,1999,105.70675184565657,190,27
Spiny Dogfish,GOM,M,2000,104.34123045661055,102,27
Spiny Dogfish,GOM,M,2001,102.94804847974576,121,27
Spiny Dogfish,GOM,M,2002,105.71919515879263,61,27
Spiny Dogfish,GOM,M,2003,100.89336412936402,50,27
Spiny Dogfish,GOM,M,2004,100.02922548696625,48,27
Spiny Dogfish,GOM,M,2005,101.6013255143769,40,27
Spiny Dogfish,GOM,M,2006,103.89817001570898,119,27
Spiny Dogfish,GOM,M,2007,105.12910564080305,91,27
Spiny Dogfish,GOM,M,2008,102.75540368311809,104,27
Spiny Dogfish,GOM,M,2009,102.26421068628245,54,27
Spiny Dogfish,GOM,M,2010,101.73416647660461,34,27
Spiny Dogfish,GOM,M,2011,99.56303167436509,84,27
Spiny Dogfish,GOM,M,2012,103.65165548813462,88,27
Spiny Dogfish,GOM,M,2013,102.51447858262517,56,27
Spiny Dogfish,GOM,M,2014,103.3348129316867,53,27
Spiny Dogfish,GOM,M,2015,103.63553242557215,50,27
Spiny Dogfish,GOM,M,2016,102.66723152312255,99,27
Spiny Dogfish,GOM,M,2017,102.60126787286575,62,27
Spiny Dogfish,GOM,M,2018,105.74052562233818,40,27
Spiny Dogfish,MAB,F,1992,99.66610077991156,49,26
Spiny Dogfish,MAB,F,1993,106.03862330343112,18,26
Spiny Dogfish,MAB,F,1994,103.79125281082614,30,26
Spiny Dogfish,MAB,F,1995,98.98392427599244,26,26
Spiny Dogfish,MAB,F,1996,100.90674277930935,115,26
Spiny Dogfish,MAB,F,1997,101.6584440932024,98,26
Spiny Dogfish,MAB,F,1998,100.54184275983104,383,26
Spiny Dogfish,MAB,F,1999,100.58328314466937,222,26
Spiny Dogfish,MAB,F,2000,103.23653442437544,94,26
Spiny Dogfish,MAB,F,2001,100.17547240722124,313,26
Spiny Dogfish,MAB,F,2002,102.82484334754001,92,26
Spiny Dogfish,MAB,F,2003,103.35799228217083,119,26
Spiny Dogfish,MAB,F,2004,103.87371837660557,52,26
Spiny Dogfish,MAB,F,2005,101.33405444034989,106,26
Spiny Dogfish,MAB,F,2006,102.74054256453644,96,26
Spiny Dogfish,MAB,F,2007,102.0262793973172,40,26
Spiny Dogfish,MAB,F,2008,102.19712612751756,43,26
Spiny Dogfish,MAB,F,2009,100.12005463297695,76,26
Spiny Dogfish,MAB,F,2010,99.98991177769895,29,26
Spiny Dogfish,MAB,F,2011,100.99436891988005,106,26
Spiny Dogfish,MAB,F,2012,100.71581951136635,56,26
Spiny Dogfish,MAB,F,2013,100.63779438348583,32,26
Spiny Dogfish,MAB,F,2014,102.1513004956257,18,26
Spiny Dogfish,MAB,F,2015,102.87359347660467,35,26
Spiny Dogfish,MAB,F,2016,103.4564410014411,19,26
Spiny Dogfish,MAB,F,2018,101.21224163572033,27,26
Spiny Dogfish,MAB,M,1992,100.74727269044074,43,26
Spiny Dogfish,MAB,M,1993,102.11510185636766,18,26
Spiny Dogfish,MAB,M,1994,98.0647087960558,19,26
Spiny Dogfish,MAB,M,1995,99.22103888688781,17,26
Spiny Dogfish,MAB,M,1996,104.30689160265148,47,26
Spiny Dogfish,MAB,M,1997,102.95295752004843,38,26
Spiny Dogfish,MAB,M,1998,102.78247532370465,149,26
Spiny Dogfish,MAB,M,1999,101.32860465397836,69,26
Spiny Dogfish,MAB,M,2000,104.98827130403984,26,26
Spiny Dogfish,MAB,M,2001,103.97515366795196,28,26
Spiny Dogfish,MAB,M,2002,107.37151743328693,31,26
Spiny Dogfish,MAB,M,2003,105.88277249616465,78,26
Spiny Dogfish,MAB,M,2004,102.9905719932401,30,26
Spiny Dogfish,MAB,M,2005,102.51801456394972,42,26
Spiny Dogfish,MAB,M,2006,102.74312566003152,42,26
Spiny Dogfish,MAB,M,2007,106.44043162469316,24,26
Spiny Dogfish,MAB,M,2008,104.29837116956836,32,26
Spiny Dogfish,MAB,M,2009,103.39947337052669,66,26
Spiny Dogfish,MAB,M,2010,101.63593009310425,35,26
Spiny Dogfish,MAB,M,2011,103.47189381494152,60,26
Spiny Dogfish,MAB,M,2012,103.68358801483404,26,26
Spiny Dogfish,MAB,M,2013,104.16664332484916,25,26
Spiny Dogfish,MAB,M,2014,104.41785260008555,23,26
Spiny Dogfish,MAB,M,2015,99.32466903609186,5,26
Spiny Dogfish,MAB,M,2016,105.0968805814056,15,26
Spiny Dogfish,MAB,M,2018,103.28138163818436,21,26
Spiny Dogfish,SS,F,1992,101.56306676230615,65,26
Spiny Dogfish,SS,F,1993,98.95978371885604,50,26
Spiny Dogfish,SS,F,1994,98.73087106122911,174,26
Spiny Dogfish,SS,F,1995,97.95220582869298,82,26
Spiny Dogfish,SS,F,1996,103.10644677252441,42,26
Spiny Dogfish,SS,F,1997,101.21782905839838,80,26
Spiny Dogfish,SS,F,1998,97.25955028711867,24,26
Spiny Dogfish,SS,F,1999,96.38109250764985,62,26
Spiny Dogfish,SS,F,2000,99.92609428296299,46,26
Spiny Dogfish,SS,F,2001,99.17090529005576,85,26
Spiny Dogfish,SS,F,2002,100.98362190693042,84,26
Spiny Dogfish,SS,F,2003,99.49203819443994,21,26
Spiny Dogfish,SS,F,2004,100.12981212274288,23,26
Spiny Dogfish,SS,F,2005,98.3831366728062,20,26
Spiny Dogfish,SS,F,2006,98.92258567788801,53,26
Spiny Dogfish,SS,F,2007,101.31789834171948,12,26
Spiny Dogfish,SS,F,2008,101.5537563792623,25,26
Spiny Dogfish,SS,F,2009,104.65077017157151,7,26
Spiny Dogfish,SS,F,2010,95.5739034646319,8,26
Spiny Dogfish,SS,F,2012,99.43214066981803,8,26
Spiny Dogfish,SS,F,2013,102.16450031228575,8,26
Spiny Dogfish,SS,F,2014,102.51020722611234,7,26
Spiny Dogfish,SS,F,2015,103.4612300982453,7,26
Spiny Dogfish,SS,F,2016,101.53642398738131,26,26
Spiny Dogfish,SS,F,2017,99.33715322759811,29,26
Spiny Dogfish,SS,F,2018,101.29291613536671,3,26
Spiny Dogfish,SS,M,1992,102.54543939313376,58,26
Spiny Dogfish,SS,M,1993,102.60153679560919,37,26
Spiny Dogfish,SS,M,1994,101.85121620254817,162,26
Spiny Dogfish,SS,M,1995,103.3620036193495,90,26
Spiny Dogfish,SS,M,1996,104.74662593487734,31,26
Spiny Dogfish,SS,M,1997,102.06456519619991,65,26
Spiny Dogfish,SS,M,1998,101.58222121165856,29,26
Spiny Dogfish,SS,M,1999,100.6550738884407,45,26
Spiny Dogfish,SS,M,2000,104.23885964317043,45,26
Spiny Dogfish,SS,M,2001,100.30476567522307,39,26
Spiny Dogfish,SS,M,2002,101.89616493800911,51,26
Spiny Dogfish,SS,M,2003,100.96535726373125,23,26
Spiny Dogfish,SS,M,2004,101.87064533688778,15,26
Spiny Dogfish,SS,M,2005,103.13376120632935,25,26
Spiny Dogfish,SS,M,2006,103.48736210731963,42,26
Spiny Dogfish,SS,M,2007,106.73309463572967,10,26
Spiny Dogfish,SS,M,2008,103.82130518247067,34,26
Spiny Dogfish,SS,M,2009,104.19658492621961,10,26
Spiny Dogfish,SS,M,2010,108.8369797097625,6,26
Spiny Dogfish,SS,M,2011,100.33555792149092,3,26
Spiny Dogfish,SS,M,2012,106.66799976012219,4,26
Spiny Dogfish,SS,M,2013,102.82863370225394,3,26
Spiny Dogfish,SS,M,2014,103.29756302987603,18,26
Spiny Dogfish,SS,M,2015,98.30584419827488,6,26
Spiny Dogfish,SS,M,2016,102.48862993851449,27,26
Spiny Dogfish,SS,M,2017,104.89788050722099,21,26
Spotted Hake,GB,F,1993,97.08418133048386,3,21
Spotted Hake,GB,F,1994,97.6217937038381,3,21
Spotted Hake,GB,F,1995,100.13359023772828,7,21
Spotted Hake,GB,F,1998,104.73793929578481,3,21
Spotted Hake,GB,F,1999,97.0955591674051,8,21
Spotted Hake,GB,F,2001,104.08607462272825,7,21
Spotted Hake,GB,F,2002,95.48410485296162,8,21
Spotted Hake,GB,F,2003,96.65710046147582,4,21
Spotted Hake,GB,F,2004,94.69193378924088,5,21
Spotted Hake,GB,F,2005,102.21228027155317,5,21
Spotted Hake,GB,F,2006,98.44949717516533,4,21
Spotted Hake,GB,F,2008,95.20495149219033,3,21
Spotted Hake,GB,F,2009,98.0460301971265,3,21
Spotted Hake,GB,F,2010,100.28000948387398,3,21
Spotted Hake,GB,F,2011,98.59833725984662,5,21
Spotted Hake,GB,F,2012,96.57378696366159,17,21
Spotted Hake,GB,F,2013,103.13219998011408,10,21
Spotted Hake,GB,F,2014,98.07238819421016,10,21
Spotted Hake,GB,F,2015,103.6454036255193,10,21
Spotted Hake,GB,F,2016,100.11536650072566,17,21
Spotted Hake,GB,F,2018,97.781774822167,26,21
Spotted Hake,GB,M,1992,94.13439792403761,3,24
Spotted Hake,GB,M,1993,95.9429055192415,4,24
Spotted Hake,GB,M,1995,95.562559186475,10,24
Spotted Hake,GB,M,1996,99.53545928741127,8,24
Spotted Hake,GB,M,1998,98.41473003960566,8,24
Spotted Hake,GB,M,1999,97.85798744332864,24,24
Spotted Hake,GB,M,2000,97.27737276315398,7,24
Spotted Hake,GB,M,2001,98.90040417890272,14,24
Spotted Hake,GB,M,2002,96.56670121248332,12,24
Spotted Hake,GB,M,2003,100.28455748468132,7,24
Spotted Hake,GB,M,2004,93.10316494820121,7,24
Spotted Hake,GB,M,2005,94.40609227658376,4,24
Spotted Hake,GB,M,2006,96.16110235691076,7,24
Spotted Hake,GB,M,2007,96.32648662495698,4,24
Spotted Hake,GB,M,2008,98.37392285615073,11,24
Spotted Hake,GB,M,2009,95.99583344324263,15,24
Spotted Hake,GB,M,2010,99.86906815046086,5,24
Spotted Hake,GB,M,2011,100.0994777790698,17,24
Spotted Hake,GB,M,2012,100.51437005229306,17,24
Spotted Hake,GB,M,2013,102.28478890970482,10,24
Spotted Hake,GB,M,2014,98.68784519557272,15,24
Spotted Hake,GB,M,2015,98.23436006195679,16,24
Spotted Hake,GB,M,2016,98.68888546870902,22,24
Spotted Hake,GB,M,2018,97.00103927483323,27,24
Spotted Hake,MAB,F,1992,103.53608612248311,126,26
Spotted Hake,MAB,F,1993,103.42606294255206,101,26
Spotted Hake,MAB,F,1994,103.26227289364692,119,26
Spotted Hake,MAB,F,1995,102.92160238452014,107,26
Spotted Hake,MAB,F,1996,102.91407606811332,120,26
Spotted Hake,MAB,F,1997,101.30305460574783,124,26
Spotted Hake,MAB,F,1998,100.50402083025206,159,26
Spotted Hake,MAB,F,1999,102.52948426405439,150,26
Spotted Hake,MAB,F,2000,103.00790719537977,74,26
Spotted Hake,MAB,F,2001,101.78671112451066,85,26
Spotted Hake,MAB,F,2002,100.81373010305124,89,26
Spotted Hake,MAB,F,2003,101.80616641370625,113,26
Spotted Hake,MAB,F,2004,100.08000455330058,51,26
Spotted Hake,MAB,F,2005,100.96509257217616,84,26
Spotted Hake,MAB,F,2006,101.08241761214873,91,26
Spotted Hake,MAB,F,2007,100.33022564951946,59,26
Spotted Hake,MAB,F,2008,100.30086035752956,93,26
Spotted Hake,MAB,F,2009,99.78675571429305,98,26
Spotted Hake,MAB,F,2010,101.1425343060544,46,26
Spotted Hake,MAB,F,2011,102.18784063184661,97,26
Spotted Hake,MAB,F,2012,100.66803957071777,105,26
Spotted Hake,MAB,F,2013,101.95113975157184,97,26
Spotted Hake,MAB,F,2014,101.11288983847895,95,26
Spotted Hake,MAB,F,2015,101.59585808872211,115,26
Spotted Hake,MAB,F,2016,101.21703934141226,98,26
Spotted Hake,MAB,F,2018,101.7630515039778,96,26
Spotted Hake,MAB,M,1992,99.80959254025247,116,26
Spotted Hake,MAB,M,1993,101.48466822566756,95,26
Spotted Hake,MAB,M,1994,102.19771523435645,99,26
Spotted Hake,MAB,M,1995,100.96989019310952,87,26
Spotted Hake,MAB,M,1996,101.74869009403852,106,26
Spotted Hake,MAB,M,1997,100.13662324870386,88,26
Spotted Hake,MAB,M,1998,99.72115363485625,161,26
Spotted Hake,MAB,M,1999,98.20560365029186,83,26
Spotted Hake,MAB,M,2000,100.01221944277934,65,26
Spotted Hake,MAB,M,2001,97.83246499111884,40,26
Spotted Hake,MAB,M,2002,97.73936623445516,48,26
Spotted Hake,MAB,M,2003,100.17739378894284,92,26
Spotted Hake,MAB,M,2004,101.24590069671132,38,26
Spotted Hake,MAB,M,2005,98.17633853987448,47,26
Spotted Hake,MAB,M,2006,98.37559251303993,54,26
Spotted Hake,MAB,M,2007,97.95824760166822,31,26
Spotted Hake,MAB,M,2008,98.682326315948,37,26
Spotted Hake,MAB,M,2009,97.9058650227064,75,26
Spotted Hake,MAB,M,2010,102.05636816207985,41,26
Spotted Hake,MAB,M,2011,100.80117849426875,64,26
